submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
12/21/2021,PR,202316,162072,40244,3166,1780,3287,2804,483,0,0,12/22/2021 02:47:22 PM,Agree,Agree
01/24/2021,PR,93350,86759,6591,472,53,1765,1489,276,5,0,01/24/2021 12:00:00 AM,Agree,Agree
03/15/2020,PR,0,0,0,0,0,0,0,0,0,0,03/15/2020 12:00:00 AM,Agree,Agree
06/14/2021,PR,140636,123366,17270,11,1,2524,2168,356,6,2,06/14/2021 12:00:00 AM,Agree,Agree
05/04/2020,PR,865,857,8,12,0,88,39,49,2,0,05/04/2020 12:00:00 AM,Agree,Agree
03/26/2021,PR,107304,98163,9141,266,38,2100,1788,312,4,0,03/26/2021 12:00:00 AM,Agree,Agree
08/12/2020,PR,11590,11444,146,434,5,296,177,119,11,3,08/12/2020 12:00:00 AM,Agree,Agree
03/05/2020,PR,0,0,0,0,0,0,0,0,0,0,03/05/2020 12:00:00 AM,Agree,Agree
10/14/2021,PR,182805,150537,32268,216,62,3195,2720,475,3,1,10/14/2021 12:00:00 AM,Agree,Agree
02/19/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/25/2020,PR,5941,5837,104,176,0,189,89,100,0,0,07/25/2020 12:00:00 AM,Agree,Agree
01/07/2021,PR,83988,78635,5353,551,45,1599,1340,259,22,3,01/07/2021 12:00:00 AM,Agree,Agree
02/21/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/14/2021,PR,177289,147084,30205,305,99,3035,2582,453,8,0,09/14/2021 12:00:00 AM,Agree,Agree
09/26/2021,PR,180420,149108,31312,140,45,3123,2660,463,1,0,09/26/2021 12:00:00 AM,Agree,Agree
07/29/2020,PR,6601,6486,115,97,5,203,101,102,3,0,07/29/2020 12:00:00 AM,Agree,Agree
01/26/2022,PR,450265,255719,194546,1727,793,3773,3144,629,19,7,01/27/2022 02:52:03 PM,Agree,Agree
04/15/2020,PR,546,545,1,38,1,47,23,24,4,1,04/15/2020 12:00:00 AM,Agree,Agree
02/02/2022,PR,461010,260462,200548,1806,900,3908,3251,657,21,8,02/03/2022 03:01:36 PM,Agree,Agree
11/25/2021,PR,187718,153757,33961,0,0,3266,2783,483,0,0,11/26/2021 02:12:52 PM,Agree,Agree
12/02/2021,PR,188517,154231,34286,162,80,3272,2789,483,1,0,12/03/2021 03:05:46 PM,Agree,Agree
08/14/2021,PR,158749,134881,23868,1211,438,2651,2275,376,4,0,08/14/2021 12:00:00 AM,Agree,Agree
05/29/2020,PR,1297,1256,41,19,4,121,45,76,0,0,05/29/2020 12:00:00 AM,Agree,Agree
07/18/2020,PR,4375,4282,93,0,0,170,73,97,0,0,07/18/2020 12:00:00 AM,Agree,Agree
02/28/2021,PR,101918,93779,8139,145,25,2024,1721,303,1,1,02/28/2021 12:00:00 AM,Agree,Agree
10/19/2020,PR,30771,30472,299,130,1,761,588,173,4,0,10/19/2020 12:00:00 AM,Agree,Agree
05/09/2020,PR,945,931,14,1,1,102,40,62,2,2,05/09/2020 12:00:00 AM,Agree,Agree
02/15/2021,PR,99538,91897,7641,116,14,1912,1624,288,4,0,02/15/2021 12:00:00 AM,Agree,Agree
05/02/2021,PR,134555,118935,15620,445,65,2308,1974,334,2,0,05/02/2021 12:00:00 AM,Agree,Agree
11/21/2021,PR,187429,153576,33853,108,40,3262,2779,483,1,0,11/22/2021 03:21:21 PM,Agree,Agree
01/22/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/04/2021,PR,184854,151690,33164,123,62,3232,2754,478,3,0,11/04/2021 12:00:00 AM,Agree,Agree
02/21/2021,PR,100620,92730,7890,226,68,1970,1677,293,4,1,02/21/2021 12:00:00 AM,Agree,Agree
05/17/2021,PR,138161,121694,16467,24,4,2438,2090,348,9,1,05/17/2021 12:00:00 AM,Agree,Agree
06/16/2021,PR,140758,123452,17306,88,28,2527,2171,356,1,0,06/16/2021 12:00:00 AM,Agree,Agree
11/09/2021,PR,185449,152084,33365,112,59,3238,2757,481,1,0,11/09/2021 12:00:00 AM,Agree,Agree
02/12/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/13/2020,PR,44069,43310,759,766,62,921,724,197,16,0,11/13/2020 12:00:00 AM,Agree,Agree
07/11/2021,PR,142161,124399,17762,96,25,2543,2185,358,1,1,07/11/2021 12:00:00 AM,Agree,Agree
01/31/2021,PR,95795,88824,6971,277,53,1825,1544,281,6,1,01/31/2021 12:00:00 AM,Agree,Agree
07/07/2020,PR,2569,2483,86,136,2,147,54,93,2,0,07/07/2020 12:00:00 AM,Agree,Agree
02/18/2021,PR,99975,92225,7750,221,53,1942,1650,292,13,3,02/18/2021 12:00:00 AM,Agree,Agree
08/18/2021,PR,160377,135960,24417,379,135,2696,2310,386,14,5,08/18/2021 12:00:00 AM,Agree,Agree
05/15/2020,PR,1094,1079,15,10,0,111,43,68,1,0,05/15/2020 12:00:00 AM,Agree,Agree
12/09/2020,PR,63177,60883,2294,1669,72,1231,1010,221,16,0,12/09/2020 12:00:00 AM,Agree,Agree
09/21/2020,PR,21601,21369,232,0,0,601,440,161,6,0,09/21/2020 12:00:00 AM,Agree,Agree
03/29/2020,PR,51,51,0,35,0,2,2,0,1,0,03/29/2020 12:00:00 AM,Agree,Agree
04/30/2021,PR,133648,118175,15473,600,104,2304,1971,333,4,0,04/30/2021 12:00:00 AM,Agree,Agree
11/01/2021,PR,184471,151473,32998,15,8,3224,2746,478,0,0,11/01/2021 12:00:00 AM,Agree,Agree
02/24/2021,PR,101025,93049,7976,250,40,2008,1707,301,8,0,02/24/2021 12:00:00 AM,Agree,Agree
08/31/2020,PR,16703,16514,189,357,2,427,284,143,7,3,08/31/2020 12:00:00 AM,Agree,Agree
07/05/2021,PR,141618,124048,17570,6,2,2540,2183,357,0,0,07/05/2021 12:00:00 AM,Agree,Agree
07/25/2021,PR,145325,126475,18850,284,76,2556,2196,360,0,0,07/25/2021 12:00:00 AM,Agree,Agree
11/02/2021,PR,184589,151532,33057,118,59,3227,2749,478,3,0,11/02/2021 12:00:00 AM,Agree,Agree
03/27/2020,PR,9,9,0,6,0,1,1,0,0,0,03/27/2020 12:00:00 AM,Agree,Agree
03/11/2021,PR,103866,95435,8431,160,35,2065,1756,309,4,0,03/11/2021 12:00:00 AM,Agree,Agree
12/19/2021,PR,195867,158438,37429,2747,1394,3285,2803,482,1,0,12/20/2021 03:18:49 PM,Agree,Agree
02/25/2021,PR,101217,93210,8007,192,31,2018,1716,302,10,1,02/25/2021 12:00:00 AM,Agree,Agree
02/05/2022,PR,463288,261563,201725,745,323,3939,3274,665,14,5,02/07/2022 02:07:42 PM,Agree,Agree
03/02/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/24/2020,PR,1,1,0,0,0,1,1,0,0,0,03/24/2020 12:00:00 AM,Agree,Agree
11/05/2021,PR,184998,151794,33204,144,40,3234,2754,480,2,2,11/05/2021 12:00:00 AM,Agree,Agree
12/16/2021,PR,191365,156048,35317,1059,457,3279,2797,482,1,-1,12/17/2021 02:18:55 PM,Agree,Agree
04/06/2020,PR,264,264,0,27,0,13,12,1,2,1,04/06/2020 12:00:00 AM,Agree,Agree
06/18/2021,PR,140897,123547,17350,47,10,2528,2172,356,1,0,06/18/2021 12:00:00 AM,Agree,Agree
05/08/2020,PR,944,931,13,24,0,100,40,60,4,3,05/08/2020 12:00:00 AM,Agree,Agree
12/09/2021,PR,189384,154818,34566,158,61,3274,2791,483,0,0,12/10/2021 02:19:59 PM,Agree,Agree
04/27/2020,PR,790,783,7,24,1,75,35,40,1,0,11/18/2021 03:41:51 PM,Agree,Agree
12/16/2020,PR,68421,65539,2882,1467,119,1317,1090,227,8,1,12/16/2020 12:00:00 AM,Agree,Agree
10/16/2020,PR,29804,29510,294,418,3,755,582,173,8,0,10/16/2020 12:00:00 AM,Agree,Agree
01/13/2022,PR,398333,233039,165294,13210,8029,3473,2928,545,27,10,01/14/2022 02:51:43 PM,Agree,Agree
10/20/2020,PR,30933,30633,300,162,1,770,595,175,9,2,10/20/2020 12:00:00 AM,Agree,Agree
12/25/2020,PR,75546,71593,3953,863,58,1421,1186,235,0,0,12/25/2020 12:00:00 AM,Agree,Agree
09/06/2021,PR,174411,145100,29311,57,17,2922,2492,430,5,0,09/06/2021 12:00:00 AM,Agree,Agree
08/27/2021,PR,169037,141515,27522,799,290,2814,2404,410,18,2,08/27/2021 12:00:00 AM,Agree,Agree
11/08/2021,PR,185337,152031,33306,94,8,3237,2756,481,1,0,11/08/2021 12:00:00 AM,Agree,Agree
02/10/2021,PR,98163,90758,7405,289,61,1893,1607,286,7,1,02/10/2021 12:00:00 AM,Agree,Agree
01/27/2022,PR,450265,255719,194546,0,0,3773,3144,629,0,0,01/28/2022 02:17:23 PM,Agree,Agree
02/03/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/11/2021,PR,186186,152716,33470,162,43,3254,2772,482,2,1,11/11/2021 12:00:00 AM,Agree,Agree
10/24/2021,PR,183811,151094,32717,56,23,3211,2734,477,0,0,10/24/2021 12:00:00 AM,Agree,Agree
03/21/2021,PR,106120,97238,8882,251,42,2085,1773,312,0,0,03/21/2021 12:00:00 AM,Agree,Agree
06/28/2020,PR,1880,1801,79,24,0,141,49,92,0,0,06/28/2020 12:00:00 AM,Agree,Agree
01/29/2022,PR,455008,257759,197249,1339,602,3837,3199,638,28,3,01/31/2022 03:12:12 PM,Agree,Agree
08/16/2020,PR,13154,13001,153,610,3,322,198,124,0,0,08/16/2020 12:00:00 AM,Agree,Agree
08/13/2021,PR,157538,134108,23430,945,322,2647,2271,376,6,1,08/13/2021 12:00:00 AM,Agree,Agree
10/26/2021,PR,183921,151152,32769,86,38,3218,2741,477,0,0,10/26/2021 12:00:00 AM,Agree,Agree
08/22/2020,PR,14759,14584,175,452,5,376,244,132,0,0,08/22/2020 12:00:00 AM,Agree,Agree
03/17/2020,PR,0,0,0,0,0,0,0,0,0,0,03/17/2020 12:00:00 AM,Agree,Agree
12/28/2021,PR,243183,180644,62539,8203,4766,3295,2810,485,3,1,12/29/2021 02:30:55 PM,Agree,Agree
02/11/2021,PR,98555,91066,7489,392,84,1894,1608,286,1,0,02/11/2021 12:00:00 AM,Agree,Agree
04/17/2021,PR,124293,110871,13422,1311,363,2190,1867,323,4,0,04/17/2021 12:00:00 AM,Agree,Agree
01/09/2021,PR,84789,79282,5507,360,46,1618,1354,264,0,0,01/09/2021 12:00:00 AM,Agree,Agree
05/31/2020,PR,1299,1258,41,1,0,124,46,78,0,0,05/31/2020 12:00:00 AM,Agree,Agree
05/23/2020,PR,1221,1190,31,14,0,117,44,73,2,2,05/23/2020 12:00:00 AM,Agree,Agree
11/25/2020,PR,52614,51212,1402,1491,87,1062,855,207,18,4,11/25/2020 12:00:00 AM,Agree,Agree
09/10/2021,PR,176213,146336,29877,410,122,2986,2539,447,9,1,09/10/2021 12:00:00 AM,Agree,Agree
03/08/2021,PR,103281,94941,8340,74,7,2054,1746,308,2,0,03/08/2021 12:00:00 AM,Agree,Agree
08/23/2021,PR,165292,139073,26219,220,58,2759,2360,399,27,5,08/23/2021 12:00:00 AM,Agree,Agree
07/31/2021,PR,148015,128162,19853,721,236,2570,2209,361,1,0,07/31/2021 12:00:00 AM,Agree,Agree
01/19/2021,PR,90038,83849,6189,217,31,1712,1439,273,19,3,01/19/2021 12:00:00 AM,Agree,Agree
02/02/2021,PR,96249,89210,7039,321,38,1841,1559,282,5,0,02/02/2021 12:00:00 AM,Agree,Agree
09/08/2020,PR,18107,17906,201,472,3,487,332,155,11,0,09/08/2020 12:00:00 AM,Agree,Agree
01/26/2021,PR,93816,87162,6654,291,46,1784,1507,277,10,1,01/26/2021 12:00:00 AM,Agree,Agree
08/24/2020,PR,14840,14663,177,19,0,386,252,134,10,2,08/24/2020 12:00:00 AM,Agree,Agree
06/22/2021,PR,140998,123607,17391,19,11,2531,2174,357,0,0,06/22/2021 12:00:00 AM,Agree,Agree
06/25/2021,PR,141148,123700,17448,47,13,2534,2177,357,1,0,06/25/2021 12:00:00 AM,Agree,Agree
02/23/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/13/2020,PR,65641,63061,2580,420,70,1271,1046,225,10,3,12/13/2020 12:00:00 AM,Agree,Agree
04/13/2021,PR,119172,106990,12182,456,160,2166,1845,321,9,1,04/13/2021 12:00:00 AM,Agree,Agree
05/22/2021,PR,139076,122298,16778,234,65,2461,2110,351,1,0,05/22/2021 12:00:00 AM,Agree,Agree
08/26/2021,PR,168238,141006,27232,948,346,2796,2388,408,14,5,08/26/2021 12:00:00 AM,Agree,Agree
07/03/2021,PR,141514,123954,17560,71,14,2540,2183,357,0,0,07/03/2021 12:00:00 AM,Agree,Agree
07/10/2020,PR,2820,2732,88,158,2,155,61,94,5,0,07/10/2020 12:00:00 AM,Agree,Agree
10/21/2021,PR,183495,150922,32573,132,54,3209,2732,477,3,1,10/21/2021 12:00:00 AM,Agree,Agree
02/24/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/01/2021,PR,181102,149501,31601,155,73,3153,2687,466,6,0,10/01/2021 12:00:00 AM,Agree,Agree
12/22/2021,PR,208028,164961,43067,5712,2823,3288,2805,483,1,0,12/23/2021 02:39:18 PM,Agree,Agree
11/28/2021,PR,187936,153917,34019,39,14,3269,2786,483,1,0,11/29/2021 02:21:14 PM,Agree,Agree
08/08/2021,PR,153341,131351,21990,765,296,2602,2234,368,3,0,08/08/2021 12:00:00 AM,Agree,Agree
12/01/2021,ND,163565,135705,27860,589,220,1907,,,9,0,12/02/2021 02:35:20 PM,Agree,Not agree
09/01/2021,ND,118491,107475,11016,536,66,1562,,,1,0,09/02/2021 01:49:05 PM,Agree,Not agree
07/31/2020,ND,6602,6602,0,133,0,103,,,0,0,08/01/2020 02:38:12 PM,Agree,Not agree
06/09/2021,ND,110351,101268,9083,53,16,1517,,,0,0,06/10/2021 02:48:23 PM,Agree,Not agree
06/20/2020,AL,29642,29267,375,458,0,1170,1085,85,20,5,06/22/2020 12:00:00 AM,Agree,Agree
07/07/2021,AL,551009,424652,126357,538,214,11550,9221,2329,5,0,07/09/2021 12:00:00 AM,Agree,Agree
12/01/2021,AL,845746,622538,223208,733,371,16400,12735,3665,9,1,12/03/2021 12:00:00 AM,Agree,Agree
04/15/2020,NC,5187,5187,0,171,0,158,158,0,16,0,04/15/2020 12:00:00 AM,Agree,Agree
10/29/2021,NC,1474660,1246117,228543,2009,409,18357,16145,2212,26,3,10/29/2021 12:00:00 AM,Agree,Agree
01/08/2022,ND,181576,147398,34178,930,54,2029,,,1,0,01/10/2022 01:58:15 PM,Agree,Not agree
10/05/2020,AL,158582,140779,17803,732,117,4086,3534,552,28,8,10/07/2020 12:00:00 AM,Agree,Agree
11/03/2020,ND,48301,48301,0,1114,0,568,,,12,0,11/04/2020 03:03:00 PM,Agree,Not agree
10/08/2021,ND,137678,119955,17723,552,196,1642,,,7,0,10/09/2021 01:32:02 PM,Agree,Not agree
11/28/2021,NC,1526415,1287123,239292,1543,402,18938,16670,2268,27,0,11/28/2021 12:00:00 AM,Agree,Agree
12/13/2020,AL,294710,244565,50145,2208,248,5998,5016,982,39,12,12/15/2020 12:00:00 AM,Agree,Agree
02/26/2021,AL,491427,387985,103442,899,255,10536,8429,2107,30,7,02/28/2021 12:00:00 AM,Agree,Agree
03/06/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
08/17/2021,NC,1125822,956363,169459,4823,1161,14268,12561,1707,44,11,08/17/2021 12:00:00 AM,Agree,Agree
03/01/2021,AL,493163,389294,103869,723,262,10585,8467,2118,17,2,03/03/2021 12:00:00 AM,Agree,Agree
08/25/2020,ND,10467,10467,0,238,0,138,,,0,0,08/26/2020 01:51:40 PM,Agree,Not agree
06/04/2020,ND,2706,2706,0,27,0,66,,,0,0,06/05/2020 03:17:07 PM,Agree,Not agree
12/10/2020,ND,87213,85206,2007,506,35,1130,,,27,0,12/11/2020 03:06:51 PM,Agree,Not agree
05/04/2021,AL,528760,411163,117597,378,157,11207,8950,2257,11,2,05/06/2021 12:00:00 AM,Agree,Agree
11/29/2021,AL,844310,621816,222494,597,324,16384,12722,3662,9,3,12/01/2021 12:00:00 AM,Agree,Agree
10/10/2020,NC,229324,222019,7305,2182,193,4080,4024,56,30,1,10/10/2020 12:00:00 AM,Agree,Agree
07/05/2020,AL,43949,43457,492,801,0,1456,1343,113,19,2,07/07/2020 12:00:00 AM,Agree,Agree
10/23/2020,ND,36874,36874,0,935,0,448,,,8,0,10/24/2020 01:26:44 PM,Agree,Not agree
11/23/2021,NC,1517686,1280238,237448,1743,471,18843,16586,2257,17,1,11/23/2021 12:00:00 AM,Agree,Agree
09/24/2020,NC,202267,197442,4825,1801,114,3656,3618,38,25,1,09/24/2020 12:00:00 AM,Agree,Agree
08/05/2021,ND,112169,102470,9699,119,39,1542,,,1,0,08/06/2021 02:53:58 PM,Agree,Not agree
03/08/2020,AL,0,0,0,0,0,1,0,1,0,0,03/10/2020 12:00:00 AM,Agree,Agree
09/09/2020,ND,14443,14443,0,333,0,160,,,3,0,09/10/2020 02:02:53 PM,Agree,Not agree
10/11/2021,ND,138902,120783,18119,951,443,1652,,,10,0,10/12/2021 02:00:10 PM,Agree,Not agree
05/04/2020,ND,1225,1225,0,34,0,25,,,0,0,05/05/2020 05:25:08 PM,Agree,Not agree
11/24/2021,NC,1519987,1281997,237990,2301,542,18861,16601,2260,18,3,11/24/2021 12:00:00 AM,Agree,Agree
01/22/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
08/16/2021,AL,637828,487410,150418,4019,1189,12411,9811,2600,57,20,08/18/2021 12:00:00 AM,Agree,Agree
01/27/2021,ND,97305,93074,4231,145,38,1417,,,1,0,01/28/2021 02:49:07 PM,Agree,Not agree
07/02/2020,AL,41278,40789,489,1692,15,1389,1282,107,27,3,07/04/2020 12:00:00 AM,Agree,Agree
10/19/2020,NC,246821,237919,8902,1544,70,4320,4243,77,18,2,10/19/2020 12:00:00 AM,Agree,Agree
01/27/2022,NC,2352235,1984527,367708,28753,4138,20517,18021,2496,77,9,01/28/2022 02:17:23 PM,Agree,Agree
01/04/2021,AL,375752,305429,70323,5519,1958,7520,6160,1360,95,25,01/06/2021 12:00:00 AM,Agree,Agree
12/13/2021,ND,167818,138287,29531,671,437,1962,,,14,0,12/14/2021 02:53:14 PM,Agree,Not agree
05/29/2020,AL,17236,16976,260,514,5,841,784,57,20,1,05/31/2020 12:00:00 AM,Agree,Agree
04/05/2020,AL,1897,1831,66,177,6,84,79,5,13,0,04/07/2020 12:00:00 AM,Agree,Agree
09/22/2021,ND,127912,113603,14309,629,254,1595,,,0,0,09/23/2021 02:07:24 PM,Agree,Not agree
01/11/2022,ND,186748,149966,36782,2135,1050,2041,,,7,0,01/12/2022 03:21:08 PM,Agree,Not agree
03/09/2021,ND,100615,95029,5586,101,69,1452,,,3,0,03/10/2021 02:58:31 PM,Agree,Not agree
11/11/2020,ND,59173,59173,0,1800,0,697,,,11,0,11/12/2020 02:55:21 PM,Agree,Not agree
02/18/2021,ND,99153,94150,5003,119,38,1435,,,0,0,02/19/2021 03:33:51 PM,Agree,Not agree
04/21/2020,NC,7031,7031,0,218,0,273,273,0,18,0,04/21/2020 12:00:00 AM,Agree,Agree
03/31/2021,NC,907872,786721,121151,1900,570,12760,11279,1481,19,3,03/31/2021 12:00:00 AM,Agree,Agree
06/11/2021,NC,998920,855156,143764,482,138,13536,11937,1599,9,3,06/11/2021 12:00:00 AM,Agree,Agree
10/15/2021,ND,141268,122329,18939,522,200,1680,,,11,0,10/16/2021 01:26:43 PM,Agree,Not agree
02/16/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
02/09/2021,AL,474509,376244,98265,1519,479,10018,8016,2002,47,12,02/11/2021 12:00:00 AM,Agree,Agree
07/11/2020,AL,52652,51816,836,1467,34,1580,1454,126,20,3,07/13/2020 12:00:00 AM,Agree,Agree
04/21/2021,ND,106385,98651,7734,167,59,1484,,,0,0,04/22/2021 01:56:30 PM,Agree,Not agree
08/10/2020,NC,137964,136617,1347,790,9,2399,2394,5,35,0,08/10/2020 12:00:00 AM,Agree,Agree
04/15/2021,NC,934690,806912,127778,2465,537,12913,11414,1499,5,0,04/15/2021 12:00:00 AM,Agree,Agree
05/03/2020,AL,7963,7790,173,278,1,436,414,22,20,1,05/05/2020 12:00:00 AM,Agree,Agree
01/07/2022,NC,1840298,1545338,294960,30754,4808,19851,17458,2393,30,4,01/07/2022 12:00:00 AM,Agree,Agree
09/12/2020,NC,186729,183002,3727,1489,79,3321,3298,23,28,1,09/12/2020 12:00:00 AM,Agree,Agree
12/20/2021,ND,169988,139781,30207,553,252,1990,,,10,0,12/21/2021 05:31:35 PM,Agree,Not agree
01/01/2022,NC,1717470,1443574,273896,20926,2913,19668,17304,2364,19,0,01/01/2022 12:00:00 AM,Agree,Agree
05/01/2021,NC,963976,829048,134928,1718,423,13109,11581,1528,11,1,05/01/2021 12:00:00 AM,Agree,Agree
08/25/2021,ND,116022,105466,10556,356,58,1556,,,3,0,08/26/2021 02:58:37 PM,Agree,Not agree
02/15/2021,NC,823602,724200,99402,1925,326,11869,10515,1354,42,5,02/15/2021 12:00:00 AM,Agree,Agree
10/23/2020,AL,181237,156104,25133,2082,1282,4418,3795,623,21,3,10/25/2020 12:00:00 AM,Agree,Agree
05/13/2021,NC,979406,840712,138694,1310,305,13254,11696,1558,8,0,05/13/2021 12:00:00 AM,Agree,Agree
08/21/2020,AL,113844,107408,6436,1458,410,3099,2743,356,38,9,08/23/2020 12:00:00 AM,Agree,Agree
03/04/2020,AL,0,0,0,0,0,1,0,1,0,0,03/06/2020 12:00:00 AM,Agree,Agree
05/30/2021,AL,543217,419549,123668,106,24,11383,9093,2290,6,1,06/01/2021 12:00:00 AM,Agree,Agree
08/29/2021,NC,1206487,1024166,182321,6202,651,14912,13119,1793,58,11,08/29/2021 12:00:00 AM,Agree,Agree
04/18/2020,ND,528,,,89,,9,,,0,,04/18/2020 04:22:39 PM,Agree,Not agree
03/24/2020,ND,37,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
03/20/2021,NC,890147,773646,116501,1832,457,12632,11170,1462,18,2,03/20/2021 12:00:00 AM,Agree,Agree
04/13/2020,ND,331,,,23,,8,,,0,,04/12/2020 04:22:39 PM,Agree,Not agree
09/15/2020,NC,189920,186002,3918,1271,136,3406,3377,29,40,3,09/15/2020 12:00:00 AM,Agree,Agree
04/05/2021,NC,915767,792736,123031,982,227,12813,11325,1488,8,3,04/05/2021 12:00:00 AM,Agree,Agree
04/16/2020,AL,4453,4333,120,157,8,204,192,12,12,2,04/18/2020 12:00:00 AM,Agree,Agree
06/30/2020,NC,64964,64923,41,1242,4,1447,1447,0,17,0,06/30/2020 12:00:00 AM,Agree,Agree
05/02/2020,NC,11583,11583,0,467,0,464,464,0,17,0,05/02/2020 12:00:00 AM,Agree,Agree
03/13/2021,AL,502752,396486,106266,363,77,10769,8608,2161,18,4,03/15/2021 12:00:00 AM,Agree,Agree
10/23/2021,NC,1463796,1237493,226303,1927,425,18183,15989,2194,36,3,10/23/2021 12:00:00 AM,Agree,Agree
11/07/2021,ND,151840,128849,22991,196,-58,1791,,,0,0,11/08/2021 03:35:12 PM,Agree,Not agree
07/16/2021,ND,111000,101727,9273,25,8,1537,,,1,0,07/17/2021 01:43:02 PM,Agree,Not agree
09/23/2021,NC,1367306,1158452,208854,6305,1012,16677,14667,2010,64,8,09/23/2021 12:00:00 AM,Agree,Agree
04/12/2021,ND,105039,97783,7256,231,107,1473,,,2,0,04/13/2021 02:00:37 PM,Agree,Not agree
11/06/2021,AL,833035,615781,217254,262,70,16179,12563,3616,18,4,11/08/2021 12:00:00 AM,Agree,Agree
08/12/2020,NC,140644,139137,1507,1357,86,2461,2456,5,29,0,08/12/2020 12:00:00 AM,Agree,Agree
06/23/2020,AL,31850,31461,389,1121,10,1220,1131,89,21,1,06/25/2020 12:00:00 AM,Agree,Agree
05/05/2020,ND,1266,1266,0,41,0,25,,,0,0,05/06/2020 04:23:08 PM,Agree,Not agree
02/23/2021,AL,488799,386081,102718,1361,429,10460,8365,2095,22,5,02/25/2021 12:00:00 AM,Agree,Agree
03/03/2021,AL,496885,392479,104406,1053,195,10610,8488,2122,11,2,03/05/2021 12:00:00 AM,Agree,Agree
08/03/2020,ND,6933,6933,0,148,0,107,,,2,0,08/04/2020 02:09:35 PM,Agree,Not agree
01/08/2021,AL,395665,319927,75738,5107,1100,7820,6376,1444,71,23,01/10/2021 12:00:00 AM,Agree,Agree
01/31/2022,ND,223720,170507,53213,358,171,2093,,,0,0,02/01/2022 02:22:23 PM,Agree,Not agree
08/13/2020,AL,104642,99744,4898,751,52,2834,2528,306,35,8,08/15/2020 12:00:00 AM,Agree,Agree
06/02/2021,ND,110045,101042,9003,42,18,1512,,,0,0,06/03/2021 03:22:54 PM,Agree,Not agree
11/02/2021,NC,1480239,1250651,229588,1454,407,18460,16244,2216,25,1,11/02/2021 12:00:00 AM,Agree,Agree
06/26/2021,ND,110660,101491,9169,3,1,1528,,,0,0,06/28/2021 01:23:06 PM,Agree,Not agree
07/06/2020,ND,3849,3849,0,33,0,80,,,0,0,07/07/2020 02:58:02 PM,Agree,Not agree
04/01/2020,NC,1578,1578,0,151,0,16,16,0,3,0,04/01/2020 12:00:00 AM,Agree,Agree
08/14/2021,NC,1112560,945122,167438,5861,993,14151,12468,1683,31,6,08/14/2021 12:00:00 AM,Agree,Agree
08/30/2020,NC,169253,166451,2802,1663,24,2956,2945,11,39,0,08/30/2020 12:00:00 AM,Agree,Agree
12/11/2021,NC,1566481,1318464,248017,3348,721,19163,16864,2299,15,3,12/11/2021 12:00:00 AM,Agree,Agree
05/18/2021,AL,540211,417634,122577,335,128,11318,9039,2279,6,0,05/20/2021 12:00:00 AM,Agree,Agree
04/09/2021,AL,517708,405111,112597,358,136,11045,8827,2218,12,3,04/11/2021 12:00:00 AM,Agree,Agree
02/03/2021,ND,98034,93546,4488,98,20,1422,,,0,0,02/04/2021 02:53:58 PM,Agree,Not agree
01/18/2022,AL,1092077,795393,296684,17105,5993,17111,13250,3861,31,9,01/20/2022 12:00:00 AM,Agree,Agree
07/15/2020,NC,91683,91431,252,1916,31,1708,1706,2,25,1,07/15/2020 12:00:00 AM,Agree,Agree
06/27/2020,NC,60882,60847,35,1749,8,1406,1406,0,15,0,06/27/2020 12:00:00 AM,Agree,Agree
03/14/2021,AL,506996,397563,109433,4244,3167,10788,8622,2166,19,5,03/16/2021 12:00:00 AM,Agree,Agree
05/16/2021,AL,539504,417187,122317,178,36,11307,9029,2278,11,1,05/18/2021 12:00:00 AM,Agree,Agree
01/14/2022,AL,1047613,764485,283128,12479,3336,16980,13163,3817,27,10,01/16/2022 12:00:00 AM,Agree,Agree
07/30/2021,NC,1046195,890999,155196,3577,714,13823,12188,1635,10,1,07/30/2021 12:00:00 AM,Agree,Agree
08/20/2021,ND,114690,104397,10293,209,18,1551,,,1,0,08/21/2021 01:25:01 PM,Agree,Not agree
01/04/2022,ND,177812,144844,32968,1483,524,2023,,,8,0,01/05/2022 04:16:33 PM,Agree,Not agree
05/22/2021,ND,109603,100743,8860,26,-2,1507,,,0,0,05/23/2021 01:37:59 PM,Agree,Not agree
